"crime_id","report_number","address","offense_description","offense_category","state_offense_code","arrest_charge","charge_description","incident_timestamp","incident_time","day_of_week","hour_of_day","year","scout_car_area","precinct","block_id","neighborhood","council_district","zip_code","longitude","latitude","oid","Geometry"
"3001889","1612120213","Prairie St & Saint Martins Ave","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/12/2016 17:00:00","12:00:00","1","12","2016","1203","12","261635389002004","Oak Grove","2","48221","-83.1459734590374","42.4369430000257","586","POINT (-83.14597345899995 42.436943)"
"3001891","1612120156","Iris St & W Chicago St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/13/2016 00:40:00","19:40:00","1","19","2016","0208","02","261635350003001","Barton-McFarland","7","48228","-83.1697698746203","42.3659678000426","587","POINT (-83.16976987499999 42.36596780000008)"
"3001895","1612120208","McCoy Cir & Stringham Ct","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/13/2016 03:15:00","22:15:00","1","22","2016","0502","05","261635122001012","Chandler Park","4","48213","-82.9706582560155","42.3921697615601","588","POINT (-82.97065825599998 42.39216976200004)"
"3001902","1612120210","Schoolcraft St & Kentfield St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/13/2016 02:57:00","21:57:00","1","21","2016","0602","06","261635437001002","Brightmoor","1","48223","-83.2399961214977","42.3861990159727","589","POINT (-83.239996121 42.386199016000035)"
"3001905","1612120232","Rosemont Ave & Schoolcraft St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/13/2016 00:00:00","19:00:00","1","19","2016","0813","08","261635428001014","Grandmont #1","1","48223","-83.2198445331896","42.3866428486163","590","POINT (-83.21984453299996 42.386642849000054)"
"3001909","1612120167","Queen St & Hazelridge St","FRAUD BY WIRE","FRAUD","2605","26005","FRAUD BY WIRE","04/17/2007 08:16:00","04:16:00","2","4","2007","0906","09","261635005003004","Mapleridge","4","48205","-82.9676353832569","42.4247615699607","591","POINT (-82.96763538299996 42.424761570000044)"
"3001936","1612120262","Tacoma St & Anvil St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/13/2016 05:44:00","00:44:00","2","0","2016","0902","09","261635034002003","Franklin","3","48205","-82.9780155185955","42.4415829173526","592","POINT (-82.97801551899994 42.44158291700006)"
"3001939","1612120226","Witt St & Mullane St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/13/2016 03:05:00","22:05:00","1","22","2016","0408","04","261635243001002","Springwells","6","48209","-83.1235167406341","42.300187420816","593","POINT (-83.12351674099995 42.30018742100003)"
"3001940","1612120253","Grandville Ave & Tireman St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/13/2016 03:20:00","22:20:00","1","22","2016","0610","06","261635460005014","Warrendale","7","48228","-83.2295888728112","42.3504290241391","594","POINT (-83.22958887299995 42.35042902400005)"
"3001942","1612120246","Tracey St & W Outer Dr","LARCENY - PERSONAL PROPERTY FROM MOTOR VEHICLE","LARCENY","2305","23005","LARCENY - PERSONAL PROPERTY FROM MOTOR VEHICLE","12/12/2016 18:00:00","13:00:00","1","13","2016","1206","12","261635395002010","Winship","2","48235","-83.1811751625323","42.420093530117","595","POINT (-83.18117516299998 42.42009353000003)"
"3001956","1612120280","Saint Aubin St & Stender St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/12/2016 20:30:00","15:30:00","1","15","2016","1107","11","261635072001004","Cadillac Heights","3","48212","-83.0813400802614","42.4209637449617","596","POINT (-83.08134007999996 42.42096374500005)"
"3001974","1612120287","Linwood St & Monterey St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/13/2016 07:00:00","02:00:00","2","2","2016","1005","10","261635318001008","Dexter-Linwood","5","48206","-83.1168015635101","42.3853211939133","597","POINT (-83.11680156399996 42.38532119400003)"
"3001993","1612130004","Rowley St & Moenart St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/13/2016 08:51:00","03:51:00","2","3","2016","1111","11","261635113003021","Buffalo Charles","3","48212","-83.0497338373148","42.4131868687858","598","POINT (-83.04973383699996 42.41318686900007)"
"3001995","1612130011","W Davison St & Penrod St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/08/2016 18:00:00","13:00:00","4","13","2016","0604","06","261635427001032","Schoolcraft Southfield","1","48223","-83.2209372513269","42.3843145194775","599","POINT (-83.22093725099995 42.38431451900004)"
"3001997","1612130014","S M 10 Service Drive & Grand River Ave","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/12/2016 12:15:00","07:15:00","1","7","2016","0310","03","261635215001027","North Corktown","6","48201","-83.0671348560676","42.3397451969213","600","POINT (-83.06713485599994 42.33974519700007)"
"3002003","1612130010","Laing St & Casino St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/13/2016 10:35:00","05:35:00","2","5","2016","0907","09","261635007004016","Moross-Morang","4","48224","-82.9518039366566","42.4291540234895","601","POINT (-82.95180393699997 42.42915402300008)"
"3002007","1612130005","Murray Hill St & Grove St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/13/2016 09:47:00","04:47:00","2","4","2016","0812","08","261635421003001","Crary/St Marys","1","48235","-83.2078925939902","42.4139770312107","602","POINT (-83.20789259399999 42.41397703100006)"
"3002017","1612130024","W 7 Mile Rd & Lahser Rd","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/13/2016 13:30:00","08:30:00","2","8","2016","0805","08","261635414002000","Melvern Hill","1","48219","-83.2582964346036","42.4291278425988","603","POINT (-83.25829643499998 42.42912784300006)"
"3002019","1612130033","Waltham St & Lappin St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/11/2016 22:45:00","17:45:00","7","17","2016","0901","09","261635033002009","Pulaski","3","48205","-82.9949373703034","42.43652060197","604","POINT (-82.99493736999995 42.43652060200003)"
"3002025","1612130038","Winthrop St & Orangelawn St","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","LARCENY","2306","23006","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","12/13/2016 12:00:00","07:00:00","2","7","2016","0608","06","261635452001007","Joy Community","7","48227","-83.1985750737992","42.3678328202622","605","POINT (-83.19857507399996 42.36783282000005)"
"3002031","1612130041","Wagner St & Chopin St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/13/2016 07:30:00","02:30:00","2","2","2016","0402","04","261635263002008","Claytown","6","48210","-83.1386106781419","42.3383715284426","606","POINT (-83.13861067799996 42.33837152800004)"
"3002048","1612130054","Park Ave & Charlotte St","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","FRAUD","2602","26002","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","06/25/2016 20:00:00","16:00:00","6","16","2016","0311","03","261635225002005","Midtown","6","48201","-83.0580435911823","42.3434142986381","607","POINT (-83.05804359099994 42.343414299000074)"
"3002062","1612130083","Ward St & Elmira St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/13/2016 08:00:00","03:00:00","2","3","2016","0208","02","261635351002000","Barton-McFarland","7","48227","-83.1729974068616","42.3707396991957","608","POINT (-83.17299740699997 42.37073969900007)"
"3002070","1612130088","Whitcomb St & Margareta St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/12/2016 02:00:00","21:00:00","7","21","2016","1206","12","261635396001006","Winship","2","48235","-83.1972944016284","42.426864422116","609","POINT (-83.19729440199995 42.42686442200005)"
"3002081","1612130055","Milbank St & Carrie St","FRAUD - IMPERSONATION","FRAUD","2603","26003","FRAUD - IMPERSONATION","11/08/2016 01:30:00","20:30:00","1","20","2016","1104","11","261635061002010","Sherwood","3","48234","-83.0307105829549","42.4435225182619","610","POINT (-83.03071058299997 42.443522518000066)"
"3002111","1612130107","Glenco St & Heyden St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/13/2016 08:30:00","03:30:00","2","3","2016","0806","08","261635411003001","Holcomb Community","1","48219","-83.2404215914485","42.4216400723417","611","POINT (-83.24042159099997 42.42164007200006)"
"3002115","1612130137","Normandy St & W McNichols Rd","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","LARCENY","2306","23006","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","12/12/2016 19:00:00","14:00:00","1","14","2016","1212","12","261635301003005","Martin Park","2","48221","-83.1269946028156","42.4173810525375","612","POINT (-83.12699460299996 42.41738105300004)"
"3002120","1612130090","Van Dyke St & E 7 Mile Rd","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/03/2016 10:30:00","05:30:00","6","5","2016","1105","11","261635051004002","Mount Olivet","3","48234","-83.0242614652819","42.4339779453245","613","POINT (-83.02426146499994 42.43397794500004)"
"3002132","1612130141","Magnolia St & 15th St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/13/2016 23:50:00","18:50:00","2","18","2016","0307","03","261635220001048","Core City","6","48208","-83.0829654488251","42.3402867299494","614","POINT (-83.08296544899997 42.34028673000006)"
"3002133","1612130132","S M 10 Service Drive & Martin Luther King Jr Blvd","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/13/2016 10:00:00","05:00:00","2","5","2016","0310","03","261635215001004","North Corktown","6","48201","-83.0684478172774","42.3430961226092","615","POINT (-83.06844781699994 42.343096123000066)"
"3002136","1612130152","Wildemere St & Hughes St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/14/2016 00:39:00","19:39:00","2","19","2016","1212","12","261635302005006","Pilgrim Village","2","48238","-83.1324831572115","42.4053840535607","616","POINT (-83.13248315699997 42.40538405400008)"
"3002143","1612130096","S Morrell St & Morrell St","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","BURGLARY","2202","22002","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","12/13/2016 02:00:00","21:00:00","1","21","2016","0414","04","261635250002042","Delray","6","48209","-83.0930831288563","42.3077425474972","617","POINT (-83.09308312899998 42.30774254700003)"
"3002151","1612130172","Cavalry St & Romeyn St","FAMILY - ABUSE / NEGLECT NONVIOLENT","FAMILY OFFENSE","3801","38001","FAMILY - ABUSE / NEGLECT NONVIOLENT","12/10/2016 01:18:00","20:18:00","5","20","2016","0409","04","261635232001000","Central Southwest","6","48209","-83.1073573830202","42.3186009568154","618","POINT (-83.10735738299996 42.31860095700006)"
"3002152","1612130173","Chandler Park Dr & Lakeview St","FORGERY / COUNTERFEITING","FORGERY","2501","25000","FORGERY / COUNTERFEITING","11/10/2016 10:00:00","05:00:00","4","5","2016","0503","05","261635121002009","Chandler Park","4","48213","-82.9666281079744","42.3988737054889","619","POINT (-82.96662810799995 42.39887370500003)"
"3002153","1612130175","San Juan Dr & Saint Martins Ave","FAMILY - ABUSE / NEGLECT NONVIOLENT","FAMILY OFFENSE","3801","38001","FAMILY - ABUSE / NEGLECT NONVIOLENT","12/10/2016 01:19:00","20:19:00","5","20","2016","1203","12","261635389002004","Oak Grove","2","48221","-83.1471126224271","42.4369202057942","620","POINT (-83.14711262199995 42.436920206000025)"
"3002157","1612130178","Merlin St & Cadieux Rd","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/06/2016 02:00:00","21:00:00","1","21","2016","0907","09","261635009001002","Yorkshire Woods","4","48224","-82.9390070020212","42.4200292221434","621","POINT (-82.93900700199998 42.42002922200004)"
"3002158","1612130180","Morang Dr & Peerless St","FAMILY - ABUSE / NEGLECT NONVIOLENT","FAMILY OFFENSE","3801","38001","FAMILY - ABUSE / NEGLECT NONVIOLENT","12/13/2016 01:23:00","20:23:00","1","20","2016","0907","09","261635008002009","Moross-Morang","4","48224","-82.9397594382254","42.4219438735694","622","POINT (-82.93975943799995 42.42194387400008)"
"3002159","1612130181","Eastburn St & Redmond St","FAMILY - ABUSE / NEGLECT NONVIOLENT","FAMILY OFFENSE","3801","38001","FAMILY - ABUSE / NEGLECT NONVIOLENT","12/13/2016 01:24:00","20:24:00","1","20","2016","0903","09","261635001001021","Regent Park","3","48205","-82.9560952527492","42.4456471943649","623","POINT (-82.95609525299994 42.44564719400006)"
"3002168","1612130133","Tireman St & W Parkway St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/13/2016 22:40:00","17:40:00","2","17","2016","0609","06","261635462002006","Far West Detroit","7","48239","-83.2641126053819","42.3489352337362","624","POINT (-83.26411260499998 42.348935234000066)"
"3002170","1612130078","Wesson St & McGraw St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/13/2016 20:08:00","15:08:00","2","15","2016","0403","04","261639850001003","Chadsey Condon","6","48210","-83.1233816666799","42.3424296005558","625","POINT (-83.123381667 42.34242960100005)"
"3002177","1612130191","Beaubien St & Monroe St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/11/2016 10:01:00","05:01:00","7","5","2016","0312","03","261635172001032","Greektown","5","48226","-83.0425772035438","42.3349143232761","626","POINT (-83.04257720399994 42.33491432300008)"
"3002178","1612130187","Fielding St & Vassar Ave","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/07/2016 00:00:00","19:00:00","2","19","2016","0802","08","261635410001010","Evergreen Lahser 7/8","1","48219","-83.2443499364579","42.4330532672272","627","POINT (-83.24434993599994 42.43305326700005)"
"3002201","1612130224","Sturtevant St & Linwood St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/11/2016 20:19:00","15:19:00","7","15","2016","1002","10","261635318002014","Dexter-Linwood","5","48206","-83.1184884915293","42.3877661283556","628","POINT (-83.11848849199998 42.38776612800007)"
"3002206","1612130163","Townsend St & Charlevoix St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/14/2016 00:00:00","19:00:00","2","19","2016","0708","07","261635152001005","Islandview","5","48214","-83.0068241056056","42.3614277811966","629","POINT (-83.00682410599995 42.36142778100003)"
"3002207","1612130200","Pinehurst St & Oakman Blvd","LARCENY - PERSONAL PROPERTY FROM MOTOR VEHICLE","LARCENY","2305","23005","LARCENY - PERSONAL PROPERTY FROM MOTOR VEHICLE","12/10/2016 09:00:00","04:00:00","6","4","2016","0208","02","261635356004015","Aviation Sub","7","48204","-83.1652612839129","42.3566270191265","630","POINT (-83.16526128399994 42.35662701900003)"
"3002216","1612130230","E Euclid St & John R St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/14/2016 03:15:00","22:15:00","2","22","2016","0302","03","261635119002012","North End","5","48202","-83.0757580921037","42.3780023915521","631","POINT (-83.07575809199994 42.37800239200004)"
"3002220","1612130183","Mandale St & Sharon St","VIOLATION OF CONTROLED SUBSTANCE ACT - (VCSA)","DANGEROUS DRUGS","3501","35001","VIOLATION OF CONTROLED SUBSTANCE ACT - (VCSA)","12/14/2016 01:00:00","20:00:00","2","20","2016","0408","04","261635242006000","Springwells","6","48209","-83.1335396271162","42.3059340564912","632","POINT (-83.13353962699995 42.30593405600007)"
"3002222","1612130223","Townsend St & E Forest Ave","FRAUD - FALSE PRETENSE / SWINDLE / CONFIDENCE GAME","FRAUD","2601","26001","FRAUD - FALSE PRETENSE / SWINDLE / CONFIDENCE GAME","05/05/2015 17:00:00","13:00:00","2","13","2015","0705","07","261635160004000","Gratiot-Grand","5","48214","-83.0144493045632","42.3727112401118","633","POINT (-83.01444930499997 42.37271124000006)"
"3002225","1612130226","Bloom St & Emery St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/14/2016 02:30:00","21:30:00","2","21","2016","1103","11","261635066002008","Farwell","3","48234","-83.0492214431952","42.4359839809455","634","POINT (-83.04922144299996 42.43598398100005)"
"3002225","1612130226","Bloom St & Emery St","ASSAULT AND BATTERY/SIMPLE ASSAULT","LARCENY","2307","23007","LARCENY - OTHER","12/14/2016 02:30:00","21:30:00","2","21","2016","1103","11","261635066002008","Farwell","3","48234","-83.0492214431952","42.4359839809455","635","POINT (-83.04922144299996 42.43598398100005)"
"3002226","1612130227","W 7 Mile Rd & Hubbell St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/14/2016 03:00:00","22:00:00","2","22","2016","1206","12","261635397002013","Seven Mile Lodge","2","48235","-83.1899252882464","42.4307325489804","636","POINT (-83.18992528799998 42.43073254900003)"
"3002234","1612130219","E Davison St & Conant St","VIOLATION OF CONTROLED SUBSTANCE ACT - (VCSA)","DANGEROUS DRUGS","3501","35001","VIOLATION OF CONTROLED SUBSTANCE ACT - (VCSA)","12/14/2016 02:40:00","21:40:00","2","21","2016","1110","11","261635113003012","Buffalo Charles","3","48212","-83.0614912028347","42.4155291751369","637","POINT (-83.06149120299995 42.415529175000074)"
"3002240","1612130244","Cherrylawn St & Thatcher St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/13/2016 15:00:00","10:00:00","2","10","2016","1208","12","261635385004000","Bagley","2","48221","-83.1551640155983","42.4224461888158","638","POINT (-83.15516401599996 42.42244618900003)"
"3002245","1612130268","Lenore Ave & W 7 Mile Rd","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/14/2016 03:00:00","22:00:00","2","22","2016","0805","08","261635413002004","Five Points","1","48219","-83.2817661760513","42.4287824739205","639","POINT (-83.28176617599996 42.42878247400006)"
"3002249","1612130229","Greeley St & E State Fair St","BURGLARY - FORCED ENTRY","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/14/2016 03:30:00","22:30:00","2","22","2016","1101","11","261635074002004","Nolan","3","48203","-83.0879630387542","42.4399634545282","640","POINT (-83.08796303899999 42.439963455000054)"
"3002249","1612130229","Greeley St & E State Fair St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/14/2016 03:30:00","22:30:00","2","22","2016","1101","11","261635074002004","Nolan","3","48203","-83.0879630387542","42.4399634545282","641","POINT (-83.08796303899999 42.439963455000054)"
"3002255","1612130278","Laing St & Casino St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/14/2016 05:00:00","00:00:00","3","0","2016","0907","09","261635007004016","Moross-Morang","4","48224","-82.9518039366566","42.4291540234895","642","POINT (-82.95180393699997 42.42915402300008)"
"3002256","1612130276","Chippewa St & Steel St","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/11/2016 15:20:00","10:20:00","7","10","2016","1202","12","261635392004007","Blackstone Park","2","48235","-83.1732615394946","42.4406841918724","643","POINT (-83.17326153899995 42.44068419200005)"
"3002265","1612130284","Lappin St & Gratiot Ave","ACCIDENT, HIT & RUN","OUIL","5422","54001","ACCIDENT, HIT & RUN","12/14/2016 00:30:00","19:30:00","2","19","2016","0902","09","261635034002016","Franklin","3","48205","-82.9764856296637","42.4369293909289","644","POINT (-82.97648562999996 42.436929391000035)"
"3002265","1612130284","Lappin St & Gratiot Ave","ACCIDENT, HIT & RUN","OUIL","5421","54001","ACCIDENT, HIT & RUN","12/14/2016 00:30:00","19:30:00","2","19","2016","0902","09","261635034002016","Franklin","3","48205","-82.9764856296637","42.4369293909289","645","POINT (-82.97648562999996 42.436929391000035)"
"3002271","1612130259","Elmhurst St & Stoepel St","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","BURGLARY","2202","22002","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","12/10/2016 02:00:00","21:00:00","5","21","2016","1004","10","261635341001004","Oakman Blvd Community","7","48204","-83.1401846983189","42.3761438748353","646","POINT (-83.14018469799998 42.376143875000025)"
"3002277","1612130277","Curtis St & Fairfield St","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","LARCENY","2306","23006","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","12/07/2016 03:00:00","22:00:00","2","22","2016","1209","12","261635384003003","University District","2","48221","-83.1356458530836","42.4244859156442","647","POINT (-83.13564585299997 42.42448591600004)"
"3002289","1612130304","Neff Ave & Southampton St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/14/2016 04:45:00","23:45:00","2","23","2016","0505","05","261635016001011","Cornerstone Village","4","48224","-82.9271693586483","42.4111692990411","648","POINT (-82.92716935899995 42.41116929900005)"
"3002299","1612140006","Fullerton St & Santa Rosa Dr","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/14/2016 10:37:00","05:37:00","3","5","2016","1002","10","261635365002005","Oakman Blvd Community","7","48238","-83.1414812541287","42.3811437783002","649","POINT (-83.14148125399998 42.38114377800008)"
"3002318","1612130279","Tyler St & Dexter Ave","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","BURGLARY","2202","22002","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","12/14/2016 06:16:00","01:16:00","3","1","2016","1002","10","261635305003001","Russell Woods","7","48238","-83.1299811928425","42.3884264371092","650","POINT (-83.12998119299994 42.38842643700008)"
"3002318","1612130279","Tyler St & Dexter Ave","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","WEAPONS OFFENSES","5203","52003","WEAPONS OFFENSE - OTHER","12/14/2016 06:16:00","01:16:00","3","1","2016","1002","10","261635305003001","Russell Woods","7","48238","-83.1299811928425","42.3884264371092","651","POINT (-83.12998119299994 42.38842643700008)"
"3002322","1612130306","Fairmount Dr & Boulder St","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/14/2016 05:30:00","00:30:00","3","0","2016","0903","09","261635001004001","Regent Park","3","48205","-82.9536094161215","42.4447835273825","652","POINT (-82.95360941599995 42.44478352700003)"
"3002328","1612140031","Bremen St & 3 Mile Dr","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/14/2016 13:55:00","08:55:00","3","8","2016","0506","05","261635018003006","Morningside","4","48224","-82.9356657048748","42.3957961739574","653","POINT (-82.93566570499996 42.395796174000054)"
"3002335","1612140037","Fargo St & Blackstone St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/14/2016 14:30:00","09:30:00","3","9","2016","0802","08","261635409003002","Evergreen Lahser 7/8","1","48219","-83.2513721513612","42.4381786203736","654","POINT (-83.25137215099994 42.43817862000003)"
"3002340","1612140034","Griggs St & W Davison St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/14/2016 16:00:00","11:00:00","3","11","2016","0205","02","261635366002002","Northwest Community","7","48238","-83.1621933639964","42.3860095778004","655","POINT (-83.16219336399996 42.38600957800003)"
"3002342","1612140038","Fenkell St & Greenlawn St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/14/2016 15:41:00","10:41:00","3","10","2016","1001","10","261635363006018","Fitzgerald/Marygrove","2","48238","-83.1498816780651","42.402590857936","656","POINT (-83.14988167799999 42.40259085800005)"
"3002350","1612140035","Grandville Ave & W Warren Ave","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/14/2016 14:41:00","09:41:00","3","9","2016","0612","06","261635458004002","Warrendale","7","48228","-83.2293023773709","42.3432294911691","657","POINT (-83.22930237699995 42.343229491000045)"
"3002353","1612140048","Hamlet St & Ryan Rd","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/14/2016 06:00:00","01:00:00","3","1","2016","1102","11","261635068003006","Farwell","3","48234","-83.063827709941","42.4457725159035","658","POINT (-83.06382770999994 42.445772516000034)"
"3002359","1612140063","Winthrop St & Elmira St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/13/2016 23:00:00","18:00:00","2","18","2016","0608","06","261635452001001","Joy Community","7","48227","-83.1986614185666","42.3701943273984","659","POINT (-83.19866141899996 42.370194327000036)"
"3002363","1612140070","Yellowstone St & Joy Rd","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","LARCENY","2306","23006","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","12/14/2016 17:00:00","12:00:00","3","12","2016","1007","10","261635334004002","Petoskey-Otsego","5","48204","-83.1278139557462","42.3663150249803","660","POINT (-83.12781395599995 42.36631502500006)"
"3002377","1612140079","Highland St & Linwood St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/14/2016 19:40:00","14:40:00","3","14","2016","1003","10","261635318002013","Dexter-Linwood","5","48206","-83.1181437055292","42.3872543359127","661","POINT (-83.11814370599996 42.38725433600007)"
"3002388","1612140062","Grand River Ave & Redford St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/14/2016 15:30:00","10:30:00","3","10","2016","0805","08","261635414001000","Oak Grove","1","48219","-83.258507191582","42.4168421741028","662","POINT (-83.25850719199997 42.41684217400007)"
"3002394","1612140095","McGraw St & Roosevelt St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/14/2016 20:42:00","15:42:00","3","15","2016","0304","03","261635222002011","Midwest","5","48208","-83.1063812812781","42.3503465051828","663","POINT (-83.10638128099998 42.35034650500006)"
"3002413","1612140116","Andover St & 8 Mile Service Drive","FAMILY - ABUSE / NEGLECT NONVIOLENT","FAMILY OFFENSE","3801","38001","FAMILY - ABUSE / NEGLECT NONVIOLENT","11/17/2016 21:42:00","16:42:00","4","16","2016","1101","11","261635081003006","Nolan","3","48203","-83.0996154533195","42.4467262915227","664","POINT (-83.09961545299996 42.44672629200005)"
"3002434","1612140146","2nd Blvd & Collingwood St","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/13/2016 23:00:00","18:00:00","2","18","2016","1005","10","261635322002009","Gateway Community","5","48202","-83.0897862493854","42.3891782851444","665","POINT (-83.08978624899999 42.38917828500007)"
